Distance,Last Finish pos,Last-1 Finish pos,Weight,Wins,Places,win%,Place%,Course Wins,Course Places,Course Starts,Distance Wins,Distance Places,Good Wins,Good Places,Good Starts,age,1Up Wins,1Up Places,1Up Starts,2Up Wins,2Up Places,2Up Starts,3Up Wins,3Up Places,3Up Starts,4Up Wins,4Up Places,4Up Starts,Last Base Rating,Last Finish Pos,Last-1 Base Rating,Last-1 WFA Rating,Last-1 Finish Pos,Last-2 Base Rating,Last-2 WFA Rating,Last-2 Finish Pos,Last-3 Base Rating,Last-3 WFA Rating,Last-3 Finish Pos,Last-4 Base Rating,Last-4 WFA Rating,Last-4 Finish Pos,Joc Ovrl12m Wins,Joc Ovrl12m Places,Joc Ovrl12m Starts,Trn Loc12m Wins,Trn Loc12m Places,Trn Loc12m Starts,Trn Loc5y Wins,Trn Loc5y Places,Trn Loc5y Starts,Trn Ovrl12m Wins,Trn Ovrl12m Places,Trn Ovrl12m Starts,Joc/Trn Wins,Joc/Trn Starts,Last Dist,Last Margin,Last Weight,Last-1 Dist,Last-1 Margin,Last-1 Weight,Last-2 Dist,Last-2 Margin,Last-2 Weight,Last-3 Dist,Last-3 Margin,Last-3 Weight
2200,4.0,2.0,65.0,4,13,10.0,31.0,0,1,2,2,7,2,3,14,9,2.0,2.0,8.0,0.0,3.0,6.0,1.0,1.0,6.0,1.0,2.0,6.0,18.0,4.0,23.0,23.0,2.0,22.5,22.5,2.0,4.0,4.0,6.0,2.5,2.5,9.0,59,131,703,9,17,87,35,65,340,21,47,253,0,7,3100.0,7.1,65.0,3100.0,2.0,68.0,2100.0,1.5,54.0,3100.0,14.1,68.0
2200,7.0,7.0,65.0,3,1,14.0,5.0,1,0,1,2,0,0,0,3,6,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,3.0,19.0,7.0,23.5,23.5,7.0,28.5,28.5,1.0,20.5,20.5,5.0,16.0,16.0,7.0,1,6,47,1,0,4,1,2,23,1,0,7,0,0,2100.0,7.8,58.5,2100.0,5.5,55.5,2200.0,1.0,56.5,2200.0,6.8,54.0
2200,8.0,0.0,65.0,3,6,8.0,15.0,0,1,1,1,2,1,3,13,7,0.0,1.0,5.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,4.0,1.0,8.0,-0.5,-0.5,10.0,21.0,21.0,5.0,14.5,14.5,5.0,10.0,10.0,9.0,0,3,13,0,3,19,2,4,29,4,12,75,0,0,2200.0,21.9,66.5,2100.0,43.6,52.5,2100.0,5.6,54.0,2200.0,6.4,63.0
1950,7.0,0.0,70.0,2,6,13.0,38.0,0,0,0,1,3,2,4,9,8,1.0,1.0,5.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,11.5,7.0,-4.5,-4.5,11.0,-1.0,-1.0,9.0,7.0,7.0,10.0,2.5,2.5,12.0,0,2,12,28,72,304,38,98,330,58,165,786,0,7,1600.0,9.1,53.5,1600.0,21.5,54.0,1600.0,18.1,54.5,1600.0,13.4,55.5
1950,5.0,4.0,68.5,1,1,8.0,8.0,0,0,0,1,0,0,0,7,4,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,14.5,5.0,17.0,17.5,4.0,23.5,24.5,1.0,8.0,9.0,4.0,7.0,8.0,3.0,0,0,8,3,5,35,7,16,96,22,40,220,0,2,2100.0,6.7,55.5,2100.0,7.1,58.5,2000.0,5.0,58.5,2100.0,10.4,58.5
1950,1.0,5.0,68.5,1,2,7.0,14.0,0,0,0,1,2,0,0,4,5,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,19.0,1.0,-4.0,-4.0,5.0,10.5,10.5,3.0,-1.5,-1.0,7.0,18.5,19.0,2.0,2,3,12,0,1,11,0,0,11,1,4,32,0,1,2000.0,1.0,57.5,2760.0,19.5,65.0,2100.0,7.0,57.5,2500.0,28.6,68.0
1950,1.0,5.0,68.5,1,1,7.0,7.0,0,0,1,1,0,0,0,6,5,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,18.0,1.0,14.5,14.5,5.0,11.0,11.0,10.0,8.5,9.0,6.0,10.5,11.0,6.0,2,0,9,4,4,48,19,28,207,15,30,143,0,0,2000.0,0.8,54.5,2100.0,3.1,55.5,1600.0,7.8,58.5,1600.0,9.0,58.5
1950,4.0,2.0,68.0,4,13,10.0,31.0,0,1,2,2,6,2,3,14,9,2.0,2.0,8.0,0.0,3.0,6.0,1.0,1.0,6.0,1.0,2.0,6.0,15.0,4.0,20.0,20.0,2.0,19.5,19.5,2.0,1.0,1.0,6.0,-0.5,-0.5,9.0,0,0,0,9,17,87,35,65,340,21,47,253,0,0,3100.0,7.1,65.0,3100.0,2.0,68.0,2100.0,1.5,54.0,3100.0,14.1,68.0
1950,6.0,0.0,68.0,3,3,12.0,12.0,0,0,0,0,0,2,2,16,6,1.0,0.0,4.0,2.0,0.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,12.0,6.0,0.0,0.0,11.0,0.5,0.5,10.0,22.0,22.0,2.0,18.5,18.5,8.0,1,1,6,0,0,1,0,0,11,0,1,7,0,0,2200.0,10.4,68.5,2760.0,45.3,68.0,1800.0,29.8,58.5,2200.0,1.5,65.5
1950,8.0,2.0,67.5,1,5,5.0,24.0,0,0,1,1,3,0,0,3,8,0.0,2.0,6.0,1.0,1.0,6.0,0.0,1.0,4.0,0.0,1.0,3.0,-0.5,8.0,15.0,15.0,2.0,19.0,19.0,2.0,20.0,20.0,8.0,22.0,22.0,5.0,0,0,4,20,32,141,86,168,723,53,115,497,0,0,3100.0,35.2,67.0,1800.0,4.5,67.0,2100.0,1.8,66.5,2200.0,4.6,59.0
1950,9.0,3.0,67.0,2,15,4.0,27.0,0,1,5,1,8,1,5,22,8,0.0,1.0,7.0,1.0,2.0,6.0,0.0,1.0,6.0,0.0,2.0,6.0,-1.5,9.0,14.0,14.0,3.0,19.5,19.5,3.0,12.0,12.0,5.0,5.0,5.0,4.0,0,2,14,28,72,304,38,98,330,58,165,786,0,7,2200.0,22.0,68.0,1600.0,8.5,68.5,2100.0,2.8,68.0,2200.0,9.6,68.0
1950,0.0,6.0,66.5,5,5,13.0,13.0,0,0,1,2,2,3,2,18,7,1.0,0.0,5.0,1.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,4.0,2.5,11.0,15.0,15.0,6.0,16.5,16.5,7.0,9.5,9.5,6.0,13.0,13.0,10.0,0,1,5,20,32,141,86,168,723,53,115,497,0,0,1600.0,18.0,57.0,2200.0,7.7,54.5,1600.0,6.5,56.0,1600.0,10.0,65.5
1950,9.0,3.0,66.5,1,2,7.0,14.0,0,0,1,0,1,0,0,8,5,0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,9.0,9.0,22.0,22.5,3.0,19.5,20.0,3.0,21.5,22.0,4.0,20.5,22.5,5.0,2,5,11,30,60,292,128,173,825,98,179,830,0,0,2100.0,10.8,55.5,2100.0,2.0,55.5,1600.0,3.3,55.0,1400.0,3.8,57.5
1950,8.0,0.0,66.5,1,2,6.0,12.0,0,0,1,0,0,0,2,11,7,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,20.5,8.0,9.0,9.0,10.0,-2.0,-2.0,12.0,1.5,1.5,13.0,23.0,23.0,5.0,2,1,5,3,5,25,3,5,18,7,12,56,1,1,1650.0,2.9,55.5,1600.0,11.0,56.0,2100.0,52.0,50.0,2200.0,50.0,57.5
1950,0.0,0.0,66.5,0,0,0.0,0.0,0,0,0,0,0,0,0,1,5,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,-1.0,0.0,12.0,1.5,4.5,13.0,,,,,,,0,0,3,3,5,25,3,5,18,7,12,56,0,0,1600.0,68.8,66.0,1600.0,14.4,53.5,1350.0,15.0,56.5,,,
1250,3.0,5.0,59.5,2,12,7.0,41.0,0,0,1,2,12,0,4,12,6,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,2.0,0.0,3.0,34.5,3.0,30.5,30.5,5.0,34.0,34.0,1.0,26.0,26.0,7.0,23.0,23.0,4.0,12,23,88,1,4,9,7,26,104,2,7,23,0,0,1200.0,1.0,59.5,1200.0,2.1,56.5,1200.0,0.2,57.5,1200.0,5.5,58.0
1250,1.0,3.0,59.0,1,1,33.0,33.0,0,0,0,0,0,0,0,0,4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,33.5,1.0,30.0,30.5,3.0,30.5,31.5,4.0,,,,,,,35,68,391,4,4,48,19,28,207,15,30,143,1,9,1000.0,2.0,57.5,1000.0,2.5,57.5,1200.0,1.2,56.5,,,
1250,5.0,2.0,58.5,3,5,12.0,20.0,0,0,1,2,4,0,1,10,6,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,0.0,1.0,4.0,25.0,5.0,36.0,36.0,2.0,33.5,33.5,2.0,18.0,18.0,8.0,34.5,34.5,3.0,36,73,375,3,3,38,14,18,104,6,14,104,0,4,1400.0,8.8,55.0,1200.0,0.4,58.0,1200.0,0.3,51.0,1400.0,11.8,57.5
1250,3.0,0.0,57.5,1,4,8.0,31.0,0,1,1,1,2,1,1,8,5,1.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,26.0,6.0,28.5,28.5,3.0,10.5,10.5,10.0,36.0,36.0,3.0,22.5,23.0,8.0,59,131,703,28,72,304,38,98,330,58,165,786,17,202,1200.0,6.8,57.5,1400.0,2.0,53.0,1400.0,14.5,53.5,1400.0,0.3,50.5
1250,0.0,0.0,56.5,1,7,6.0,41.0,0,3,4,1,3,1,4,12,5,0.0,1.0,5.0,0.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,3.0,31.5,10.0,20.5,21.0,14.0,37.5,38.0,2.0,34.0,35.0,2.0,32.0,33.0,3.0,33,108,496,13,20,79,54,74,333,26,52,227,0,5,1200.0,3.6,57.0,1200.0,10.9,57.5,1200.0,0.3,54.0,1215.0,1.5,56.5
1250,3.0,1.0,56.5,2,6,9.0,27.0,1,1,6,1,5,0,1,6,6,0.0,1.0,4.0,0.0,1.0,4.0,0.0,2.0,3.0,0.0,1.0,2.0,31.5,3.0,33.5,33.5,1.0,22.5,22.5,8.0,19.0,19.0,7.0,26.5,26.5,10.0,8,24,134,4,4,44,11,24,139,9,8,114,0,2,1400.0,3.3,55.5,1400.0,1.8,55.0,1200.0,5.7,51.5,1400.0,8.4,52.0
1400,2.0,0.0,58.5,0,3,0.0,20.0,0,0,1,0,0,0,2,10,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,2.0,5.5,7.5,12.0,26.0,28.0,4.0,20.0,22.5,9.0,29.0,31.5,4.0,48,88,517,0,0,26,3,17,88,1,5,67,0,3,2100.0,0.2,58.5,2000.0,14.9,65.0,1600.0,3.8,58.5,2100.0,10.0,56.0
1400,2.0,3.0,58.5,0,2,0.0,50.0,0,0,0,0,1,0,0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,26.5,2.0,22.5,23.5,3.0,24.5,26.0,8.0,21.5,23.5,6.0,,,,36,73,375,9,17,87,35,65,340,21,47,253,3,46,1600.0,1.8,55.5,1400.0,6.7,58.5,1200.0,3.8,57.5,1300.0,4.4,54.5
1400,5.0,4.0,58.5,0,1,0.0,20.0,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,14.5,5.0,29.5,30.0,4.0,28.5,29.5,3.0,27.0,28.0,5.0,22.5,24.0,7.0,14,20,115,9,17,87,35,65,340,21,47,253,0,0,1400.0,8.8,55.5,1300.0,2.0,58.5,1200.0,2.6,58.5,1200.0,3.4,57.5
1400,4.0,5.0,58.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,23.5,24.0,5.0,,,,,,,,,,33,108,496,3,5,35,7,16,96,22,40,220,0,1,1400.0,3.6,54.5,1200.0,6.1,58.5,,,,,,
1400,5.0,7.0,58.5,0,4,0.0,24.0,0,0,1,0,3,0,4,11,4,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,18.5,5.0,18.0,20.0,7.0,23.5,25.5,7.0,17.5,20.0,6.0,19.5,22.0,7.0,59,131,703,28,72,304,38,98,330,58,165,786,17,202,1000.0,6.1,54.5,1400.0,8.5,58.0,1400.0,5.1,58.0,1400.0,5.5,53.5
1400,5.0,3.0,56.5,0,2,0.0,50.0,0,1,1,0,1,0,0,1,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,24.5,5.0,27.0,28.0,3.0,25.5,27.0,2.0,26.0,28.0,7.0,,,,50,104,423,0,5,14,12,26,106,1,7,30,0,4,1400.0,4.7,55.5,1400.0,4.3,57.5,1230.0,5.3,57.5,1200.0,5.0,57.5
1400,5.0,0.0,56.5,0,0,0.0,0.0,0,0,0,0,0,0,0,5,5,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,5.0,10.5,10.5,13.0,22.0,24.0,7.0,24.0,26.5,6.0,14.5,17.0,11.0,35,68,391,1,0,5,0,3,24,1,0,12,0,0,1400.0,2.3,55.5,1200.0,16.1,55.5,1400.0,4.9,53.5,1200.0,3.7,53.5
1400,0.0,7.0,56.5,0,0,0.0,0.0,0,0,4,0,0,0,0,1,6,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,11.0,22.0,22.0,7.0,10.5,10.5,10.0,19.0,19.0,8.0,20.0,20.0,7.0,19,34,370,0,0,3,0,0,17,0,0,3,0,0,1400.0,49.0,56.5,1400.0,7.7,57.5,1400.0,37.3,56.5,1000.0,10.0,56.5
1950,4.0,5.0,58.5,0,0,0.0,0.0,0,0,0,0,0,0,0,4,4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.5,4.0,28.5,29.0,5.0,31.5,32.0,4.0,19.0,22.5,11.0,17.0,25.5,8.0,39,91,481,11,16,93,28,51,237,33,59,316,3,39,1600.0,2.5,58.5,1400.0,3.8,58.5,1200.0,1.1,58.5,1200.0,8.2,57.5
1950,6.0,6.0,57.0,0,1,0.0,33.0,0,0,0,0,0,0,1,2,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,6.0,24.5,26.0,6.0,28.5,30.5,3.0,,,,,,,117,219,1112,6,21,77,20,40,179,16,36,170,7,31,2050.0,6.0,53.0,1600.0,6.2,57.0,1600.0,2.6,57.0,,,
1950,5.0,7.0,57.0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,5.0,27.5,28.5,7.0,11.0,12.5,14.0,25.5,27.5,10.0,,,,25,53,230,11,16,93,28,51,237,33,59,316,10,64,1800.0,3.9,54.0,1600.0,4.5,57.0,1600.0,29.0,57.0,1400.0,4.2,57.0
1950,2.0,2.0,56.5,0,4,0.0,31.0,0,0,0,0,2,0,3,8,4,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,30.5,2.0,28.0,28.5,2.0,27.5,28.0,2.0,22.0,22.5,10.0,29.5,30.5,3.0,58,96,478,6,6,63,33,64,337,21,36,225,1,6,2000.0,2.3,56.5,2200.0,0.5,52.5,2000.0,3.8,56.5,1800.0,6.0,56.5
1950,2.0,4.0,56.5,0,1,0.0,17.0,0,0,0,0,1,0,1,5,4,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,33.5,2.0,28.0,28.5,4.0,27.0,28.0,4.0,19.0,22.5,11.0,23.5,29.5,7.0,48,96,312,19,30,130,82,131,529,58,99,412,0,4,1800.0,0.8,57.0,1600.0,4.1,56.5,1600.0,3.6,56.5,1400.0,10.0,56.5
1950,4.0,0.0,56.5,0,0,0.0,0.0,0,0,0,0,0,0,0,3,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.5,4.0,16.5,17.0,12.0,23.5,24.5,9.0,,,,,,,37,94,586,5,7,46,24,35,219,5,26,105,1,7,1800.0,3.5,56.5,1600.0,11.0,56.5,1600.0,7.6,57.5,,,
1950,5.0,6.0,56.5,0,0,0.0,0.0,0,0,0,0,0,0,0,4,4,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,25.5,5.0,18.5,19.0,6.0,14.5,15.0,13.0,11.5,12.5,10.0,11.5,15.0,13.0,47,95,579,8,12,75,36,55,321,23,51,314,6,98,1600.0,5.5,56.5,1600.0,10.0,56.5,1600.0,13.0,56.5,1150.0,20.0,57.5
1950,7.0,5.0,56.5,0,0,0.0,0.0,0,0,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,20.5,7.0,26.5,27.0,5.0,26.5,27.5,13.0,17.0,18.0,11.0,21.0,22.5,11.0,9,7,35,0,0,8,2,5,45,0,4,24,0,0,2100.0,8.9,56.5,2000.0,4.9,56.5,1600.0,5.1,56.5,1600.0,13.0,57.5
1950,6.0,0.0,56.5,0,0,0.0,0.0,0,0,1,0,0,0,0,1,5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,6.0,8.5,9.5,10.0,,,,,,,,,,29,52,348,2,8,43,21,35,220,13,36,140,1,4,1560.0,4.4,54.0,1600.0,25.0,63.0,,,,,,
1950,7.0,0.0,56.5,0,2,0.0,20.0,0,0,0,0,0,0,0,6,5,0.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,22.5,7.0,24.5,24.5,10.0,18.5,18.5,7.0,26.5,27.0,6.0,11.5,15.0,11.0,61,128,561,6,24,92,18,51,195,21,48,242,3,20,1800.0,7.5,56.5,1600.0,6.6,56.5,1800.0,9.5,56.5,1600.0,5.6,55.0
1950,6.0,0.0,56.5,0,1,0.0,10.0,0,0,0,0,0,0,1,7,4,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,24.5,6.0,24.5,25.0,12.0,28.0,28.5,9.0,29.0,30.0,6.0,24.0,27.0,5.0,16,34,335,11,16,93,28,51,237,33,59,316,0,1,1800.0,6.4,56.5,1600.0,6.8,56.5,1400.0,4.0,56.5,1400.0,2.2,56.5
1950,5.0,5.0,55.0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,5.0,25.5,27.0,5.0,28.5,30.5,4.0,,,,,,,95,172,683,57,81,330,155,190,774,137,208,841,52,329,2000.0,2.8,56.5,1600.0,4.9,55.5,1400.0,2.5,55.5,,,
1950,8.0,7.0,57.0,0,0,0.0,0.0,0,0,0,0,0,0,0,4,3,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,16.5,8.0,25.5,26.5,7.0,14.0,17.0,14.0,17.5,21.0,9.0,29.0,32.5,5.0,47,109,581,22,57,242,20,52,177,58,146,733,25,225,2100.0,11.0,56.0,1400.0,5.4,57.0,1400.0,13.0,57.5,1100.0,8.6,57.5
1950,9.0,9.0,58.5,0,0,0.0,0.0,0,0,2,0,0,0,0,9,7,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,18.5,9.0,23.5,23.5,9.0,21.0,21.0,8.0,21.5,21.5,4.0,14.0,14.0,12.0,0,0,0,0,1,3,2,5,47,1,2,19,0,0,1600.0,9.6,58.5,1600.0,5.3,56.5,1360.0,6.8,56.5,1600.0,5.4,56.5
1230,8.0,2.0,58.5,0,2,0.0,33.0,0,1,1,0,0,0,0,1,5,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,20.5,8.0,29.0,30.0,2.0,32.5,33.5,2.0,25.5,27.0,5.0,21.5,25.0,11.0,0,0,0,26,51,222,112,146,692,81,150,663,0,0,1400.0,8.0,58.5,1400.0,1.5,58.5,1400.0,0.1,58.5,1200.0,4.5,58.5
1230,0.0,4.0,58.5,0,1,0.0,13.0,0,1,1,0,0,0,1,5,4,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,21.5,12.0,30.0,31.0,4.0,31.5,33.0,3.0,27.5,29.5,9.0,25.5,27.5,6.0,47,109,581,22,57,242,20,52,177,58,146,733,25,225,1600.0,8.3,58.5,1400.0,1.8,57.5,1400.0,1.5,58.5,1300.0,4.3,58.5
1230,4.0,,57.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,,,,,,,,,,,,,29,52,348,2,3,15,8,16,57,8,11,35,0,1,1000.0,2.5,54.0,,,,,,,,,
1230,0.0,3.0,57.0,0,3,0.0,50.0,0,0,0,0,2,0,3,6,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,10.0,30.5,32.0,3.0,14.0,16.0,10.0,26.5,28.5,3.0,24.0,26.5,8.0,22,55,323,5,7,46,24,35,219,5,26,105,1,8,1400.0,9.4,57.0,1200.0,1.4,57.0,1200.0,12.0,57.5,1200.0,4.9,57.0
1230,0.0,5.0,57.0,0,0,0.0,0.0,0,0,0,0,0,0,0,5,3,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,24.5,31.5,5.0,11.0,18.5,11.0,10.5,20.0,7.0,31.5,41.5,4.0,37,94,586,7,15,53,27,50,225,12,33,120,10,74,1300.0,7.5,56.0,1200.0,2.5,57.5,1300.0,22.0,57.0,1200.0,20.0,56.5
1230,,,57.0,0,0,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,24,45,186,1,0,13,3,3,32,3,4,31,0,1,,,,,,,,,,,,
1230,7.0,3.0,56.5,0,5,0.0,42.0,0,1,1,0,4,0,4,9,5,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,29.5,7.0,29.5,30.0,3.0,20.5,21.0,4.0,25.0,26.0,3.0,20.0,21.5,10.0,0,0,0,4,7,20,13,16,80,5,13,34,0,0,1200.0,3.1,56.5,1200.0,0.5,54.5,1150.0,6.9,56.5,1150.0,4.5,56.5
1230,7.0,2.0,56.5,0,3,0.0,33.0,0,1,2,0,3,0,2,6,4,0.0,1.0,3.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,24.5,7.0,33.0,33.5,2.0,33.0,34.0,2.0,31.0,34.0,6.0,24.5,28.0,5.0,39,91,481,6,24,92,18,51,195,21,48,242,10,87,1400.0,5.9,57.5,1215.0,1.8,57.5,1200.0,1.5,56.5,1400.0,0.9,56.5
1230,3.0,3.0,56.5,0,2,0.0,100.0,0,0,0,0,2,0,2,2,4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,3.0,32.0,32.5,3.0,,,,,,,,,,48,96,312,8,14,54,18,41,156,17,25,122,2,9,1200.0,0.6,56.5,1200.0,0.4,56.5,,,,,,
1230,8.0,0.0,56.5,0,0,0.0,0.0,0,0,0,0,0,0,0,2,4,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,8.0,12.0,16.0,10.0,10.5,25.0,13.0,,,,,,,25,53,230,4,7,20,13,16,80,5,13,34,1,4,1400.0,20.0,55.5,1200.0,16.0,55.5,1000.0,29.0,55.5,,,
1230,2.0,3.0,55.0,0,3,0.0,75.0,0,0,0,0,1,0,3,4,3,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,2.0,31.5,34.0,3.0,30.5,33.5,2.0,18.5,27.0,4.0,,,,95,172,683,19,18,70,19,17,67,56,70,253,2,10,1000.0,0.2,55.0,1200.0,1.4,54.5,1000.0,1.8,54.0,1200.0,7.3,55.5
1230,,,57.0,0,0,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,117,219,1112,2,0,11,13,26,114,3,1,22,0,0,,,,,,,,,,,,
1100,3.0,4.0,58.5,0,3,0.0,38.0,0,0,0,0,3,0,3,5,4,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,31.5,3.0,28.5,29.0,4.0,29.5,30.5,2.0,31.5,32.5,4.0,29.0,30.0,3.0,0,0,0,19,16,71,51,70,327,32,53,220,0,0,1000.0,1.5,58.5,1200.0,2.7,58.5,1200.0,2.5,58.5,1200.0,1.6,58.5
1100,5.0,8.0,57.0,0,0,0.0,0.0,0,0,0,0,0,0,0,6,3,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,5.0,22.0,24.0,8.0,25.5,27.5,4.0,28.0,30.5,5.0,23.5,30.5,9.0,95,172,683,2,2,9,3,3,29,7,9,74,2,10,1000.0,3.6,55.5,1200.0,6.0,54.0,1200.0,3.1,55.5,1200.0,2.5,57.5
1100,7.0,7.0,57.0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.5,7.0,16.5,18.0,7.0,24.0,26.0,6.0,,,,,,,47,95,579,8,12,75,36,55,321,23,51,314,6,98,1400.0,11.0,57.5,1400.0,12.0,57.5,1200.0,6.8,57.0,,,
1100,2.0,3.0,56.5,0,4,0.0,80.0,0,1,1,0,3,0,3,3,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,34.0,2.0,32.0,32.5,3.0,33.0,33.5,2.0,22.5,23.5,4.0,32.5,33.5,2.0,48,96,312,26,51,222,112,146,692,81,150,663,11,48,1200.0,0.1,57.0,1200.0,0.3,56.5,1215.0,0.2,56.5,1150.0,7.6,57.5
1100,5.0,8.0,56.5,0,5,0.0,36.0,0,1,1,0,5,0,3,9,5,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,20.0,5.0,23.0,24.5,8.0,31.5,33.0,2.0,20.0,21.5,6.0,27.0,29.0,2.0,12,15,114,0,1,1,0,1,2,0,4,8,0,0,1200.0,6.6,53.5,1200.0,5.6,56.5,1200.0,0.5,57.5,1200.0,5.7,52.5
1100,0.0,0.0,56.5,0,2,0.0,33.0,0,0,0,0,1,0,0,3,4,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,10.0,24.0,27.5,10.0,22.5,26.5,10.0,25.5,35.0,2.0,24.0,35.0,6.0,22,55,323,2,4,29,13,30,183,8,20,122,0,4,1000.0,10.0,56.5,1200.0,5.8,56.5,1200.0,7.0,56.0,800.0,1.3,52.5
